source,listing_type,title,price,location,bedrooms,bathrooms,size_sqm,property_type,url,scraped_at
Property24,Rent,,KSh 350 000,"Three-Dee Ln Karen, Karen, Nairobi",,,,,https://www.property24.co.ke/5-bedroom-house-to-rent-in-karen-116928869,2026-02-17T14:50:26.892074
Property24,Rent,,KSh 50 000,"Marula Ln Nairobi, Karen, Nairobi",,,,,https://www.property24.co.ke/commercial-property-to-rent-in-karen-116923141,2026-02-17T14:50:26.894390
Property24,Rent,,KSh 430 000,"Loresho Crescent Loresho, Loresho, Nairobi",,,,,https://www.property24.co.ke/5-bedroom-house-to-rent-in-loresho-101755298,2026-02-17T14:50:26.897810
Property24,Rent,,KSh 400 000,"MPQ5+CG9 Karen, Karen, Nairobi",,,,,https://www.property24.co.ke/5-bedroom-house-to-rent-in-karen-116923903,2026-02-17T14:50:26.900644
Property24,Rent,,KSh 600 000,"Karen Plains Rd Nairobi, Karen, Nairobi",,,,,https://www.property24.co.ke/commercial-property-to-rent-in-karen-116923148,2026-02-17T14:50:26.902925
Property24,Rent,,KSh 500 000,"Karen Plains Rd Nairobi, Karen, Nairobi",,,,,https://www.property24.co.ke/7-bedroom-house-to-rent-in-karen-116923146,2026-02-17T14:50:26.908118
Property24,Rent,,KSh 40 000,"Ngong Rd Karen, Karen, Nairobi",,,,,https://www.property24.co.ke/2-bedroom-apartment-flat-to-rent-in-karen-116907697,2026-02-17T14:50:33.841609
Property24,Rent,,KSh 120 000,"Karen Brooks Rd Nairobi, Karen, Nairobi",,,,,https://www.property24.co.ke/1-bedroom-house-to-rent-in-karen-116911416,2026-02-17T14:50:33.844727
Property24,Rent,,KSh 250 000,"Karigacha Karen, Karen, Nairobi",,,,,https://www.property24.co.ke/7-bedroom-house-to-rent-in-karen-116923152,2026-02-17T14:50:33.847520
Property24,Rent,,KSh 200 000,"Nairobi Nairobi County, Westlands, Nairobi",,,,,https://www.property24.co.ke/5-bedroom-townhouse-to-rent-in-westlands-116910761,2026-02-17T14:50:33.850836
Property24,Rent,,KSh 165 000,"Westlands Highridge, Westlands, Nairobi",,,,,https://www.property24.co.ke/3-bedroom-apartment-flat-to-rent-in-westlands-116927244,2026-02-17T14:50:33.854358
Property24,Rent,,KSh 250 000,"General Mathenge Drive Spring Valley, Westlands, Nairobi",,,,,https://www.property24.co.ke/3-bedroom-apartment-flat-to-rent-in-westlands-116910714,2026-02-17T14:50:33.859414
Property24,Rent,,KSh 250 000,"General Mathenge Drive Spring Valley, Westlands, Nairobi",,,,,https://www.property24.co.ke/3-bedroom-apartment-flat-to-rent-in-westlands-116910687,2026-02-17T14:50:33.862568
Property24,Rent,,KSh 250 000,"General Mathenge Drive Spring Valley, Westlands, Nairobi",,,,,https://www.property24.co.ke/3-bedroom-apartment-flat-to-rent-in-westlands-116910671,2026-02-17T14:50:33.865963
Property24,Rent,,KSh 200 000,"General Mathenge Drive Spring Valley, Westlands, Nairobi",,,,,https://www.property24.co.ke/3-bedroom-apartment-flat-to-rent-in-westlands-116910648,2026-02-17T14:50:33.869704
Property24,Rent,,KSh 200 000,"General Mathenge Drive Spring Valley, Westlands, Nairobi",,,,,https://www.property24.co.ke/3-bedroom-apartment-flat-to-rent-in-westlands-116910601,2026-02-17T14:50:33.873849
Property24,Rent,,KSh 200 000,"General Mathenge Drive Spring Valley, Westlands, Nairobi",,,,,https://www.property24.co.ke/3-bedroom-apartment-flat-to-rent-in-westlands-116910587,2026-02-17T14:50:33.877553
Property24,Rent,,KSh 265 000,"Raphta Rd Nairobi, Westlands, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-apartment-flat-to-rent-in-westlands-116908550,2026-02-17T14:50:33.880876
Property24,Rent,,KSh 265 000,"Raphta Rd Nairobi, Westlands, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-apartment-flat-to-rent-in-westlands-101743048,2026-02-17T14:50:33.884715
Property24,Rent,,KSh 265 000,"Raphta Rd Nairobi, Westlands, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-apartment-flat-to-rent-in-westlands-116908311,2026-02-17T14:50:33.888200
Property24,Rent,,KSh 80 000,"Marula Ln Nairobi, Karen, Nairobi",,,,,https://www.property24.co.ke/1-bedroom-house-to-rent-in-karen-116911439,2026-02-17T14:50:33.891706
Property24,Rent,,KSh 434 000,"Runda Kitisuru, Runda, Nairobi",,,,,https://www.property24.co.ke/3-bedroom-house-to-rent-in-runda-116908620,2026-02-17T14:50:33.895035
Property24,Rent,,KSh 230 000,"Kilimani Estate Kilimani, Kilimani, Nairobi",,,,,https://www.property24.co.ke/2-bedroom-apartment-flat-to-rent-in-kilimani-116923661,2026-02-17T14:50:33.898624
Property24,Rent,,KSh 500 000,"Karen Karen, Karen, Nairobi",,,,,https://www.property24.co.ke/6-bedroom-house-to-rent-in-karen-116923182,2026-02-17T14:50:33.901730
Property24,Rent,,KSh 400 000,"Ololua Ridge Karen, Karen, Nairobi",,,,,https://www.property24.co.ke/6-bedroom-house-to-rent-in-karen-116923174,2026-02-17T14:50:33.905751
Property24,Rent,,KSh 180 000,"Rhapta Road Nairobi, Westlands, Nairobi",,,,,https://www.property24.co.ke/1-bedroom-apartment-flat-to-rent-in-westlands-116924439,2026-02-17T14:50:33.909203
Property24,Rent,,KSh 200 000,"Rhapta Road Nairobi, Westlands, Nairobi",,,,,https://www.property24.co.ke/2-bedroom-apartment-flat-to-rent-in-westlands-116924422,2026-02-17T14:50:40.763744
Property24,Rent,,KSh 450 000,"Ndege Rd Nairobi, Karen, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-townhouse-to-rent-in-karen-116920736,2026-02-17T14:50:40.766932
Property24,Rent,,KSh 450 000,"Ndege Rd Nairobi, Karen, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-townhouse-to-rent-in-karen-116920559,2026-02-17T14:50:40.769702
Property24,Rent,,KSh 450 000,"Ndege Rd Nairobi, Karen, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-townhouse-to-rent-in-karen-116920303,2026-02-17T14:50:40.774912
Property24,Rent,,KSh 370 000,"Runda Kitisuru, Runda, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-house-to-rent-in-runda-101746791,2026-02-17T14:50:40.778650
Property24,Rent,,KSh 380 000,"Miotoni Rd Karen, Karen, Nairobi",,,,,https://www.property24.co.ke/5-bedroom-house-to-rent-in-karen-116928882,2026-02-17T14:50:40.781454
Property24,Rent,,KSh 140 000,"Rhapta Road Nairobi, Westlands, Nairobi",,,,,https://www.property24.co.ke/3-bedroom-apartment-flat-to-rent-in-westlands-116923511,2026-02-17T14:50:40.786280
Property24,Rent,,KSh 200 000,"Karen Karen, Karen, Nairobi",,,,,https://www.property24.co.ke/3-bedroom-house-to-rent-in-karen-116930135,2026-02-17T14:50:40.791610
Property24,Rent,,KSh 370 000,"Runda Kitisuru, Runda, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-house-to-rent-in-runda-116915222,2026-02-17T14:50:40.795493
Property24,Rent,,KSh 370 000,"Runda Kitisuru, Runda, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-house-to-rent-in-runda-116915208,2026-02-17T14:50:40.798613
Property24,Rent,,KSh 775 000,"Gigiri Kitisuru, Gigiri, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-house-to-rent-in-gigiri-116908580,2026-02-17T14:50:40.801671
Property24,Rent,,KSh 360 000,"Marula Ln Nairobi, Karen, Nairobi",,,,,https://www.property24.co.ke/5-bedroom-townhouse-to-rent-in-karen-116928419,2026-02-17T14:50:40.804522
Property24,Rent,,KSh 8 000 per day,"Kilimani Estate Kilimani, Kilimani, Nairobi",,,,,https://www.property24.co.ke/1-bedroom-apartment-flat-to-rent-in-kilimani-116923632,2026-02-17T14:50:40.810204
Property24,Rent,,KSh 160 000,"Banda Ln Nairobi, Karen, Nairobi",,,,,https://www.property24.co.ke/2-bedroom-house-to-rent-in-karen-116907862,2026-02-17T14:50:40.813040
Property24,Rent,,KSh 400 000,"Nyari Kitisuru, Nyari, Nairobi",,,,,https://www.property24.co.ke/5-bedroom-house-to-rent-in-nyari-116909678,2026-02-17T14:50:40.816337
Property24,Rent,,KSh 380 000,"Runda Kitisuru, Runda, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-house-to-rent-in-runda-116908541,2026-02-17T14:50:40.819542
Property24,Rent,,KSh 140 000,"Rhapta Road Nairobi, Westlands, Nairobi",,,,,https://www.property24.co.ke/3-bedroom-apartment-flat-to-rent-in-westlands-116923519,2026-02-17T14:50:40.822909
Property24,Rent,,KSh 370 000,"Runda Kitisuru, Runda, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-house-to-rent-in-runda-116915394,2026-02-17T14:50:40.826363
Property24,Rent,,KSh 140 000,"Tree Ln Nairobi, Karen, Nairobi",,,,,https://www.property24.co.ke/2-bedroom-house-to-rent-in-karen-116907673,2026-02-17T14:50:40.829198
Property24,Rent,,KSh 220 000,"RR6R+34H Kiambu Rd, Kiambu Road, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-house-to-rent-in-kiambu-road-116905443,2026-02-17T14:50:40.832131
Property24,Rent,,KSh 612 000,"Thigiri Ridge Rd Nairobi, Thigiri, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-house-to-rent-in-thigiri-116904332,2026-02-17T14:50:40.835271
Property24,Rent,,KSh 420 000,"Bogani Rd Nairobi, Karen, Nairobi",,,,,https://www.property24.co.ke/6-bedroom-house-to-rent-in-karen-116923178,2026-02-17T14:50:48.500727
Property24,Rent,,KSh 450 000,"Runda Kitisuru, Runda, Nairobi",,,,,https://www.property24.co.ke/5-bedroom-house-to-rent-in-runda-116899458,2026-02-17T14:50:48.503687
Property24,Rent,,KSh 580 000,"Kitisuru Nairobi, Kitisuru, Nairobi",,,,,https://www.property24.co.ke/5-bedroom-house-to-rent-in-kitisuru-116899480,2026-02-17T14:50:48.509989
Property24,Rent,,KSh 45 000,"Comboni Cl Nairobi, Karen, Nairobi",,,,,https://www.property24.co.ke/1-bedroom-apartment-flat-to-rent-in-karen-116911477,2026-02-17T14:50:48.513681
Property24,Rent,,KSh 45 000,"Jacob Chege Dr Nairobi, Karen, Nairobi",,,,,https://www.property24.co.ke/2-bedroom-apartment-flat-to-rent-in-karen-116907710,2026-02-17T14:50:48.518127
Property24,Rent,,KSh 220 000,"Gate 10 Langata N Rd, Karen, Nairobi",,,,,https://www.property24.co.ke/2-bedroom-house-to-rent-in-karen-116907785,2026-02-17T14:50:48.520971
Property24,Rent,,KSh 220 000,"Karen Karen, Karen, Nairobi",,,,,https://www.property24.co.ke/3-bedroom-house-to-rent-in-karen-116900883,2026-02-17T14:50:48.525464
Property24,Rent,,KSh 80 000,"Marist Ln Nairobi, Karen, Nairobi",,,,,https://www.property24.co.ke/3-bedroom-apartment-flat-to-rent-in-karen-116900810,2026-02-17T14:50:48.528463
Property24,Rent,,KSh 225 000,"Woodvale Grv Spring Valley, Westlands, Nairobi",,,,,https://www.property24.co.ke/commercial-property-to-rent-in-westlands-116900118,2026-02-17T14:50:48.531306
Property24,Rent,,KSh 225 000,"Raphta Rd Nairobi, Westlands, Nairobi",,,,,https://www.property24.co.ke/commercial-property-to-rent-in-westlands-116900107,2026-02-17T14:50:48.535658
Property24,Rent,,KSh 225 000,"Raphta Rd Nairobi, Westlands, Nairobi",,,,,https://www.property24.co.ke/commercial-property-to-rent-in-westlands-116900046,2026-02-17T14:50:48.538374
Property24,Rent,,KSh 500 000,"Runda Kitisuru, Runda, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-house-to-rent-in-runda-116899459,2026-02-17T14:50:48.543134
Property24,Rent,,KSh 250 000,"Kileleshwa Nairobi, Kileleshwa, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-apartment-flat-to-rent-in-kileleshwa-116903201,2026-02-17T14:50:48.545899
Property24,Rent,,KSh 250 000,"Othaya Rd Nairobi, Kileleshwa, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-apartment-flat-to-rent-in-kileleshwa-116903178,2026-02-17T14:50:48.549360
Property24,Rent,,KSh 300 000,"Runda Grove Kitisuru, Runda, Nairobi",,,,,https://www.property24.co.ke/3-bedroom-house-to-rent-in-runda-116905602,2026-02-17T14:50:48.553309
Property24,Rent,,KSh 300 000,"Runda Grove Kitisuru, Runda, Nairobi",,,,,https://www.property24.co.ke/3-bedroom-house-to-rent-in-runda-116905582,2026-02-17T14:50:48.560087
Property24,Rent,,KSh 450 000,"Runda Kitisuru, Runda, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-house-to-rent-in-runda-116904379,2026-02-17T14:50:48.563319
Property24,Rent,,KSh 225 000,"Raphta Rd Nairobi, Westlands, Nairobi",,,,,https://www.property24.co.ke/commercial-property-to-rent-in-westlands-101757798,2026-02-17T14:50:48.565845
Property24,Rent,,KSh 50 000,"Tree Ln Nairobi, Karen, Nairobi",,,,,https://www.property24.co.ke/1-bedroom-house-to-rent-in-karen-116911376,2026-02-17T14:50:48.569429
Property24,Rent,,KSh 450 000,"Kitisuru Nairobi, Kitisuru, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-house-to-rent-in-kitisuru-116899481,2026-02-17T14:50:55.962130
Property24,Rent,,KSh 200 000,"Ndege Rd Nairobi, Karen, Nairobi",,,,,https://www.property24.co.ke/2-bedroom-house-to-rent-in-karen-116907936,2026-02-17T14:50:55.967934
Property24,Rent,,KSh 250 000,"Jacob Chege Dr Nairobi, Karen, Nairobi",,,,,https://www.property24.co.ke/commercial-property-to-rent-in-karen-116907527,2026-02-17T14:50:55.971610
Property24,Rent,,KSh 165 000,"Jacob Chege Dr Nairobi, Karen, Nairobi",,,,,https://www.property24.co.ke/3-bedroom-house-to-rent-in-karen-116907514,2026-02-17T14:50:55.978446
Property24,Rent,,KSh 170 000,"Kilimani Estate Kilimani, Kilimani, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-apartment-flat-to-rent-in-kilimani-116909608,2026-02-17T14:50:55.981916
Property24,Rent,,KSh 170 000,"Kilimani Estate Kilimani, Kilimani, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-apartment-flat-to-rent-in-kilimani-116909493,2026-02-17T14:50:55.985183
Property24,Rent,,KSh 180 000,"Kasuku Dr Nairobi, Karen, Nairobi",,,,,https://www.property24.co.ke/3-bedroom-house-to-rent-in-karen-116907483,2026-02-17T14:50:55.987964
Property24,Rent,,KSh 55 000,"Argwings Kodhek Rd Kilimani, Kilimani, Nairobi",,,,,https://www.property24.co.ke/1-bedroom-apartment-flat-to-rent-in-kilimani-116910837,2026-02-17T14:50:55.992270
Property24,Rent,,KSh 55 000,"Argwings Kodhek Rd Kilimani, Kilimani, Nairobi",,,,,https://www.property24.co.ke/1-bedroom-apartment-flat-to-rent-in-kilimani-116910821,2026-02-17T14:50:55.995653
Property24,Rent,,KSh 400 000,"Runda Kitisuru, Runda, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-house-to-rent-in-runda-116899455,2026-02-17T14:50:55.998643
Property24,Rent,,KSh 80 000,"Marist Ln Nairobi, Karen, Nairobi",,,,,https://www.property24.co.ke/3-bedroom-apartment-flat-to-rent-in-karen-116907624,2026-02-17T14:50:56.001514
Property24,Rent,,KSh 450 000,"Kitisuru Nairobi, Kitisuru, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-house-to-rent-in-kitisuru-101757801,2026-02-17T14:50:56.005276
Property24,Rent,,KSh 450 000,"Runda Kitisuru, Runda, Nairobi",,,,,https://www.property24.co.ke/5-bedroom-house-to-rent-in-runda-116899457,2026-02-17T14:50:56.009905
Property24,Rent,,KSh 120 000,"Tree Ln Nairobi, Karen, Nairobi",,,,,https://www.property24.co.ke/1-bedroom-house-to-rent-in-karen-116911509,2026-02-17T14:50:56.013042
Property24,Rent,,KSh 120 000,"Tree Ln Nairobi, Karen, Nairobi",,,,,https://www.property24.co.ke/1-bedroom-house-to-rent-in-karen-116911491,2026-02-17T14:50:56.016043
Property24,Rent,,KSh 180 000,"Karen Brooks Rd Nairobi, Karen, Nairobi",,,,,https://www.property24.co.ke/2-bedroom-house-to-rent-in-karen-116907735,2026-02-17T14:50:56.018902
Property24,Rent,,KSh 115 000,"Ring Rd Westlands Ln Nairobi, Westlands, Nairobi",,,,,https://www.property24.co.ke/commercial-property-to-rent-in-westlands-116925780,2026-02-17T14:50:56.021061
Property24,Rent,,KSh 50 000,"Ngong Rd Karen, Karen, Nairobi",,,,,https://www.property24.co.ke/3-bedroom-apartment-flat-to-rent-in-karen-116907653,2026-02-17T14:50:56.024816
Property24,Rent,,KSh 270 000,"Windy Ridge Karen, Karen, Nairobi",,,,,https://www.property24.co.ke/3-bedroom-house-to-rent-in-karen-116924199,2026-02-17T14:50:56.028118
Property24,Rent,,KSh 360 000,"QRXH+H9R Kiambu, Kiambu Road, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-townhouse-to-rent-in-kiambu-road-116900543,2026-02-17T14:50:56.031420
Property24,Rent,,KSh 45 000,"Bogani Rd Nairobi, Karen, Nairobi",,,,,https://www.property24.co.ke/1-bedroom-house-to-rent-in-karen-116911394,2026-02-17T14:50:56.034388
Property24,Rent,,KSh 380 000,"Miotoni Rd Karen, Karen, Nairobi",,,,,https://www.property24.co.ke/5-bedroom-house-to-rent-in-karen-116923891,2026-02-17T14:51:02.915705
Property24,Rent,,KSh 325 000,"Mukoma Rd Nairobi, Karen, Nairobi",,,,,https://www.property24.co.ke/3-bedroom-house-to-rent-in-karen-116907551,2026-02-17T14:51:02.923805
Property24,Rent,,KSh 400 000,"Rhino Park Rd Karen, Karen, Nairobi",,,,,https://www.property24.co.ke/commercial-property-to-rent-in-karen-116923164,2026-02-17T14:51:02.930736
Property24,Rent,,KSh 350 000,"Rhino Park Rd Karen, Karen, Nairobi",,,,,https://www.property24.co.ke/6-bedroom-house-to-rent-in-karen-116923161,2026-02-17T14:51:02.944529
Property24,Rent,,KSh 450 000,"JMWW+F2X Forest Line Road, Karen, Nairobi",,,,,https://www.property24.co.ke/5-bedroom-house-to-rent-in-karen-116928725,2026-02-17T14:51:02.951548
Property24,Rent,,KSh 360 000,"QRXH+H9R Kiambu, Kiambu Road, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-house-to-rent-in-kiambu-road-116905033,2026-02-17T14:51:02.961298
Property24,Rent,,KSh 180 000,"MMWG+P38 Karen, Karen, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-house-to-rent-in-karen-101758336,2026-02-17T14:51:02.968202
Property24,Rent,,KSh 100 000,"Three D Ln Karen, Karen, Nairobi",,,,,https://www.property24.co.ke/2-bedroom-apartment-flat-to-rent-in-karen-116907954,2026-02-17T14:51:02.976644
Property24,Rent,,KSh 180 000,"MMWG+P38 Karen, Karen, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-house-to-rent-in-karen-116914357,2026-02-17T14:51:02.984785
Property24,Rent,,KSh 270 000,"Windy Ridge Karen, Karen, Nairobi",,,,,https://www.property24.co.ke/3-bedroom-house-to-rent-in-karen-116923049,2026-02-17T14:51:02.994979
Property24,Rent,,KSh 350 000,"Miotoni Rd Karen, Karen, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-house-to-rent-in-karen-116923143,2026-02-17T14:51:03.001430
Property24,Rent,,KSh 150 000,"Mukinduri Rd Nairobi, Karen, Nairobi",,,,,https://www.property24.co.ke/3-bedroom-house-to-rent-in-karen-116901031,2026-02-17T14:51:03.005124
Property24,Rent,,KSh 325 000,"Riverside Dr Nairobi, Riverside, Nairobi",,,,,https://www.property24.co.ke/3-bedroom-apartment-flat-to-rent-in-riverside-116899495,2026-02-17T14:51:03.010541
Property24,Rent,,KSh 340 000,"Elgeyo Rd Kilimani, Kilimani, Nairobi",,,,,https://www.property24.co.ke/commercial-property-to-rent-in-kilimani-116897233,2026-02-17T14:51:03.015634
Property24,Rent,,KSh 350 000,"Dennis Pritt Road Kilimani, Kilimani, Nairobi",,,,,https://www.property24.co.ke/commercial-property-to-rent-in-kilimani-116897201,2026-02-17T14:51:03.018387
Property24,Rent,,KSh 250 000,"Link Rd Karen, Karen, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-house-to-rent-in-karen-116897345,2026-02-17T14:51:03.021707
Property24,Rent,,KSh 450 000,"Nzohe Road Nairobi, Karen, Nairobi",,,,,https://www.property24.co.ke/5-bedroom-house-to-rent-in-karen-116897260,2026-02-17T14:51:03.027852
Property24,Rent,,KSh 612 000,"Lower Kabete Nairobi, Lower Kabete, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-house-to-rent-in-lower-kabete-116904348,2026-02-17T14:51:03.031709
Property24,Rent,,KSh 300 000,"Lower Plains Rd Nairobi, Karen, Nairobi",,,,,https://www.property24.co.ke/3-bedroom-house-to-rent-in-karen-116907259,2026-02-17T14:51:03.034917
Property24,Rent,,KSh 400 000,"Nyari Kitisuru, Nyari, Nairobi",,,,,https://www.property24.co.ke/6-bedroom-house-to-rent-in-nyari-116904341,2026-02-17T14:51:03.038411
Property24,Rent,,KSh 550 000,"Ndege Rd Nairobi, Karen, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-house-to-rent-in-karen-116900502,2026-02-17T14:51:03.044235
Property24,Rent,,KSh 150 000,"Nairobi Karen, Karen, Nairobi",,,,,https://www.property24.co.ke/3-bedroom-house-to-rent-in-karen-116907578,2026-02-17T14:51:09.353126
Property24,Rent,,KSh 200 000,"Kerarapon Drive Karen, Karen, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-house-to-rent-in-karen-116900724,2026-02-17T14:51:09.359658
Property24,Rent,,KSh 250 000,"JPMV+X4X Ushirika Rd, Karen, Nairobi",,,,,https://www.property24.co.ke/5-bedroom-house-to-rent-in-karen-116924190,2026-02-17T14:51:09.362528
Property24,Rent,,KSh 612 000,"Thigiri Ridge Rd Nairobi, Thigiri, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-house-to-rent-in-thigiri-116896237,2026-02-17T14:51:09.365850
Property24,Rent,,KSh 260 000,"Karen Hardy Langata, Karen, Nairobi",,,,,https://www.property24.co.ke/3-bedroom-house-to-rent-in-karen-116894102,2026-02-17T14:51:09.368702
Property24,Rent,,KSh 260 000,"Mukoma Rd Nairobi, Karen, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-house-to-rent-in-karen-116894051,2026-02-17T14:51:09.371439
Property24,Rent,,KSh 220 000,"MMGP+586 Kerarapon Road, Karen, Nairobi",,,,,https://www.property24.co.ke/2-bedroom-house-to-rent-in-karen-116894130,2026-02-17T14:51:09.376293
Property24,Rent,,KSh 250 000,"Langata N Rd Nairobi, Karen, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-house-to-rent-in-karen-116900574,2026-02-17T14:51:09.379473
Property24,Rent,,KSh 12 000 per day,"Kilimani Estate Kilimani, Kilimani, Nairobi",,,,,https://www.property24.co.ke/2-bedroom-apartment-flat-to-rent-in-kilimani-116923666,2026-02-17T14:51:09.382879
Property24,Rent,,KSh 450 000,"Runda Kitisuru, Runda, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-house-to-rent-in-runda-116896286,2026-02-17T14:51:09.385996
Property24,Rent,,KSh 400 000,"QQCP+69W Red Hill Dr, Nyari, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-house-to-rent-in-nyari-116896259,2026-02-17T14:51:09.389619
Property24,Rent,,KSh 612 000,"Lower Kabete Nairobi, Lower Kabete, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-house-to-rent-in-lower-kabete-116896265,2026-02-17T14:51:09.393011
Property24,Rent,,KSh 400 000,"Runda Kitisuru, Runda, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-house-to-rent-in-runda-116909685,2026-02-17T14:51:09.396325
Property24,Rent,,KSh 180 000,"Windy Ridge Karen, Karen, Nairobi",,,,,https://www.property24.co.ke/3-bedroom-house-to-rent-in-karen-116914329,2026-02-17T14:51:09.399162
Property24,Rent,,KSh 200 000,"PQ82+9RP Kabiro Rd, Karen, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-house-to-rent-in-karen-116900635,2026-02-17T14:51:09.401952
Property24,Rent,,KSh 12 000 per day,"Kilimani Estate Kilimani, Kilimani, Nairobi",,,,,https://www.property24.co.ke/2-bedroom-apartment-flat-to-rent-in-kilimani-101750449,2026-02-17T14:51:09.405247
Property24,Rent,,KSh 120 000,"Ring Road Kileleshwa Nairobi, Kileleshwa, Nairobi",,,,,https://www.property24.co.ke/2-bedroom-apartment-flat-to-rent-in-kileleshwa-116898174,2026-02-17T14:51:09.409062
Property24,Rent,,KSh 50 000,"Marula Ln Nairobi, Karen, Nairobi",,,,,https://www.property24.co.ke/commercial-property-to-rent-in-karen-116894068,2026-02-17T14:51:09.411356
Property24,Rent,,KSh 1 500,"Muthaiga Nairobi, Muthaiga, Nairobi",,,,,https://www.property24.co.ke/2-bedroom-house-to-rent-in-muthaiga-116886350,2026-02-17T14:51:09.414348
Property24,Rent,,KSh 150 000,"General Mathenge Drive Spring Valley, Westlands, Nairobi",,,,,https://www.property24.co.ke/2-bedroom-apartment-flat-to-rent-in-westlands-116885713,2026-02-17T14:51:09.417184
Property24,Rent,,KSh 220 000,"Argwings Kodhek Rd Nairobi, Lavington, Nairobi",,,,,https://www.property24.co.ke/2-bedroom-apartment-flat-to-rent-in-lavington-116918998,2026-02-17T14:51:09.420434
Property24,Rent,,KSh 100 000,"Westlands, Westlands, Nairobi",,,,,https://www.property24.co.ke/2-bedroom-apartment-flat-to-rent-in-westlands-116886701,2026-02-17T14:51:15.890605
Property24,Rent,,KSh 120 000,"Lavington, Lavington, Nairobi",,,,,https://www.property24.co.ke/2-bedroom-apartment-flat-to-rent-in-lavington-116928840,2026-02-17T14:51:15.894556
Property24,Rent,,KSh 515 200,"Lavington Kileleshwa, Lavington, Nairobi",,,,,https://www.property24.co.ke/5-bedroom-house-to-rent-in-lavington-116886765,2026-02-17T14:51:15.898486
Property24,Rent,,KSh 400 000,"Nyari Kitisuru, Nyari, Nairobi",,,,,https://www.property24.co.ke/5-bedroom-house-to-rent-in-nyari-116889468,2026-02-17T14:51:15.901551
Property24,Rent,,KSh 515 000,"Spring Valley Nairobi, Spring Valley, Nairobi",,,,,https://www.property24.co.ke/4-bedroom-apartment-flat-to-rent-in-spring-valley-116885712,2026-02-17T14:51:15.904540
Property24,Rent,,KSh 90 000,"Kilimani Nairobi, Kilimani, Nairobi",,,,,https://www.property24.co.ke/2-bedroom-apartment-flat-to-rent-in-kilimani-116889418,2026-02-17T14:51:15.910962
Property24,Rent,,KSh 450 000,"Nzohe Road Nairobi, Karen, Nairobi",,,,,https://www.property24.co.ke/5-bedroom-house-to-rent-in-karen-116887434,2026-02-17T14:51:15.915288
Property24,Rent,,KSh 120 000,"Ring Road Kileleshwa Nairobi, Kileleshwa, Nairobi",,,,,https://www.property24.co.ke/2-bedroom-apartment-flat-to-rent-in-kileleshwa-116898176,2026-02-17T14:51:15.918487
Property24,Rent,,KSh 150 000,"Rhapta Road Nairobi, Westlands, Nairobi",,,,,https://www.property24.co.ke/3-bedroom-apartment-flat-to-rent-in-westlands-116900522,2026-02-17T14:51:15.921579
Property24,Rent,,KSh 150 000,"Riverside Dr Nairobi, Riverside, Nairobi",,,,,https://www.property24.co.ke/2-bedroom-apartment-flat-to-rent-in-riverside-116933437,2026-02-17T14:51:15.925918
Property24,Rent,,KSh 160 000,"Mandera Rd Kileleshwa, Kileleshwa, Nairobi",,,,,https://www.property24.co.ke/3-bedroom-apartment-flat-to-rent-in-kileleshwa-116898181,2026-02-17T14:51:15.929534
